Date,Open,High,Low,Close
2015-05-08,126.68,127.62,126.11,127.62
2015-05-07,124.77,126.08,124.02,125.26
2015-05-06,126.56,126.75,123.36,125.01
2015-05-05,128.15,128.4498,125.78,125.8
2015-05-04,129.5,130.57,128.26,128.7
2015-05-01,126.1,130.13,125.3,128.95
2015-04-30,127.5,127.88,124.58,125.15
2015-04-29,130.16,131.59,128.3,128.64
2015-04-28,134.455,134.54,129.57,130.56
2015-04-27,132.31,133.13,131.15,132.65
2015-04-24,130.49,130.63,129.23,130.28
2015-04-23,128.3,130.42,128.14,129.67
2015-04-22,126.99,128.87,126.32,128.62
2015-04-21,128.1,128.2,126.67,126.91
2015-04-20,125.57,128.12,125.17,127.6
2015-04-17,125.55,126.14,124.46,124.75
2015-04-16,126.28,127.1,126.11,126.17
2015-04-15,126.41,127.13,126.01,126.78
2015-04-14,127.0,127.29,125.91,126.3
2015-04-13,128.37,128.57,126.61,126.85
2015-04-10,125.95,127.21,125.26,127.1
2015-04-09,125.85,126.58,124.66,126.56
2015-04-08,125.85,126.4,124.97,125.6
2015-04-07,127.64,128.1218,125.98,126.01
2015-04-06,124.47,127.51,124.33,127.35
2015-04-02,125.03,125.56,124.19,125.32
2015-04-01,124.82,125.12,123.1,124.25
2015-03-31,126.09,126.49,124.355,124.43
2015-03-30,124.05,126.4,124.0,126.37
2015-03-27,124.57,124.7,122.91,123.25
2015-03-26,122.76,124.88,122.6,124.24
2015-03-25,126.54,126.82,123.38,123.38
2015-03-24,127.23,128.04,126.56,126.69
2015-03-23,127.12,127.85,126.52,127.21
2015-03-20,128.25,128.4,125.16,125.9
2015-03-19,128.75,129.2451,127.4,127.495
2015-03-18,127.0,129.16,126.37,128.47
2015-03-17,125.9,127.32,125.65,127.04
2015-03-16,123.88,124.95,122.87,124.95
2015-03-13,124.4,125.3951,122.58,123.59
2015-03-12,122.31,124.9,121.63,124.45
2015-03-11,124.75,124.77,122.11,122.24
2015-03-10,126.41,127.22,123.8,124.51
2015-03-09,127.96,129.57,125.06,127.14
2015-03-06,128.4,129.37,126.26,126.6
2015-03-05,128.58,128.75,125.76,126.41
2015-03-04,129.1,129.56,128.32,128.54
2015-03-03,128.96,129.52,128.09,129.36
2015-03-02,129.25,130.28,128.3,129.09
2015-02-27,130.0,130.57,128.24,128.46
2015-02-26,128.785,130.87,126.61,130.415
2015-02-25,131.56,131.6,128.15,128.79
2015-02-24,132.94,133.6,131.17,132.17
2015-02-23,130.02,133.0,129.66,133.0
2015-02-20,128.62,129.5,128.05,129.495
2015-02-19,128.48,129.03,128.33,128.45
2015-02-18,127.625,128.78,127.45,128.715
2015-02-17,127.49,128.88,126.92,127.83
2015-02-13,127.28,127.28,125.65,127.08
2015-02-12,126.06,127.48,125.57,126.46
2015-02-11,122.77,124.92,122.5,124.88
2015-02-10,120.17,122.15,120.16,122.02
2015-02-09,118.55,119.84,118.43,119.72
2015-02-06,120.02,120.25,118.45,118.93
2015-02-05,120.02,120.23,119.25,119.94
2015-02-04,118.5,120.51,118.309,119.56
2015-02-03,118.5,119.09,117.61,118.65
2015-02-02,118.05,119.17,116.08,118.63
2015-01-30,118.4,120.0,116.85,117.16
2015-01-29,116.32,119.19,115.56,118.9
2015-01-28,117.625,118.12,115.31,115.31
2015-01-27,112.42,112.48,109.03,109.14
2015-01-26,113.74,114.3626,112.8,113.1
2015-01-23,112.3,113.75,111.53,112.98
2015-01-22,110.26,112.47,109.72,112.4
2015-01-21,108.95,111.06,108.27,109.55
2015-01-20,107.84,108.9667,106.5,108.72
2015-01-16,107.03,107.58,105.2,105.99
2015-01-15,110.0,110.06,106.66,106.82
2015-01-14,109.04,110.49,108.5,109.8
2015-01-13,111.43,112.8,108.91,110.22
2015-01-12,112.6,112.63,108.8,109.25
2015-01-09,112.67,113.25,110.21,112.01
2015-01-08,109.23,112.15,108.7,111.89
2015-01-07,107.2,108.2,106.695,107.75
2015-01-06,106.54,107.43,104.63,106.26
2015-01-05,108.29,108.65,105.41,106.25
2015-01-02,111.39,111.44,107.35,109.33
2014-12-31,112.82,113.13,110.21,110.38
2014-12-30,113.64,113.92,112.11,112.52
2014-12-29,113.79,114.77,113.7,113.91
2014-12-26,112.1,114.52,112.01,113.99
2014-12-24,112.58,112.71,112.01,112.01
2014-12-23,113.23,113.33,112.46,112.54
2014-12-22,112.16,113.49,111.97,112.94
2014-12-19,112.26,113.24,111.66,111.78
2014-12-18,111.87,112.65,110.66,112.65
2014-12-17,107.12,109.84,106.82,109.41
2014-12-16,106.37,110.16,106.26,106.745
2014-12-15,110.7,111.6,106.35,108.225
2014-12-12,110.46,111.87,109.58,109.73
2014-12-11,112.26,113.8,111.34,111.62
2014-12-10,114.41,114.85,111.54,111.95
2014-12-09,110.19,114.3,109.35,114.12
2014-12-08,114.1,114.648,111.62,112.4
2014-12-05,115.99,116.08,114.64,115.0
2014-12-04,115.77,117.2,115.29,115.49
2014-12-03,115.75,116.35,115.11,115.93
2014-12-02,113.5,115.75,112.75,114.63
2014-12-01,118.81,119.25,111.27,115.07
2014-11-28,119.27,119.4,118.05,118.93
2014-11-26,117.94,119.1,117.83,119.0
2014-11-25,119.07,119.75,117.45,117.6
2014-11-24,116.85,118.77,116.62,118.625
2014-11-21,117.51,117.57,116.03,116.47
2014-11-20,114.91,116.86,114.85,116.31
2014-11-19,115.44,115.74,113.8,114.67
2014-11-18,113.94,115.69,113.89,115.47
2014-11-17,114.27,117.28,113.3,113.99
2014-11-14,113.15,114.19,113.05,114.18
2014-11-13,111.8,113.45,111.6,112.82
2014-11-12,109.38,111.43,109.37,111.25
2014-11-11,108.7,109.75,108.4,109.7
2014-11-10,109.02,109.33,108.67,108.83
2014-11-07,108.75,109.32,108.55,109.01
2014-11-06,108.6,108.79,107.8,108.7
2014-11-05,109.1,109.3,108.125,108.86
2014-11-04,109.36,109.49,107.72,108.6
2014-11-03,108.22,110.3,108.01,109.4
2014-10-31,108.01,108.04,107.21,108.0
2014-10-30,106.959,107.35,105.9,106.98
2014-10-29,106.65,107.37,106.36,107.34
2014-10-28,105.4,106.74,105.35,106.74
2014-10-27,104.85,105.48,104.7,105.11
2014-10-24,105.18,105.49,104.53,105.22
2014-10-23,104.08,105.051,103.63,104.83
2014-10-22,102.84,104.11,102.6,102.99
2014-10-21,103.02,103.02,101.27,102.47
2014-10-20,98.315,99.96,98.22,99.76
2014-10-17,97.5,99.0,96.81,97.67
2014-10-16,95.55,97.72,95.41,96.26
2014-10-15,97.97,99.15,95.18,97.54
2014-10-14,100.39,100.52,98.57,98.75
2014-10-13,101.33,101.78,99.81,99.81
2014-10-10,100.69,102.03,100.3,100.73
2014-10-09,101.54,102.38,100.61,101.02
2014-10-08,98.76,101.11,98.31,100.8
2014-10-07,99.43,100.12,98.73,98.75
2014-10-06,99.95,100.65,99.42,99.62
2014-10-03,99.44,100.21,99.04,99.62
2014-10-02,99.27,100.22,98.04,99.9
2014-10-01,100.59,100.69,98.7,99.18
2014-09-30,100.81,101.54,100.53,100.75
2014-09-29,98.65,100.435,98.63,100.11
2014-09-26,98.53,100.75,98.4,100.75
2014-09-25,100.51,100.71,97.72,97.87
2014-09-24,102.16,102.85,101.2,101.75
2014-09-23,100.6,102.94,100.54,102.64
2014-09-22,101.8,102.14,100.58,101.06
2014-09-19,102.29,102.35,100.88,100.96
2014-09-18,101.93,102.35,101.56,101.79
2014-09-17,101.27,101.8,100.5922,101.58
2014-09-16,99.8,101.26,98.89,100.86
2014-09-15,102.81,103.05,101.44,101.63
2014-09-12,101.21,102.19,101.08,101.66
2014-09-11,100.41,101.44,99.62,101.43
2014-09-10,98.01,101.11,97.76,101.0
2014-09-09,99.08,103.08,96.14,97.99
2014-09-08,99.3,99.31,98.05,98.36
2014-09-05,98.8,99.39,98.31,98.97
2014-09-04,98.85,100.09,97.79,98.12
2014-09-03,103.1,103.2,98.58,98.94
2014-09-02,103.06,103.74,102.72,103.3
2014-08-29,102.86,102.9,102.2,102.5
2014-08-28,101.59,102.78,101.56,102.25
2014-08-27,101.02,102.57,100.7,102.13
2014-08-26,101.42,101.5,100.86,100.889
2014-08-25,101.79,102.17,101.28,101.54
2014-08-22,100.29,101.47,100.19,101.32
2014-08-21,100.57,100.94,100.11,100.58
2014-08-20,100.44,101.09,99.95,100.57
2014-08-19,99.41,100.68,99.32,100.53
2014-08-18,98.49,99.37,97.98,99.16
2014-08-15,97.9,98.19,96.86,97.98
2014-08-14,97.33,97.57,96.8,97.5
2014-08-13,96.15,97.24,96.04,97.24
2014-08-12,96.04,96.88,95.61,95.97
2014-08-11,95.27,96.08,94.8355,95.99
2014-08-08,94.26,94.82,93.28,94.74
2014-08-07,94.93,95.95,94.1,94.48
2014-08-06,94.75,95.48,94.71,94.96
2014-08-05,95.36,95.68,94.36,95.12
2014-08-04,96.37,96.58,95.17,95.59
2014-08-01,94.9,96.62,94.81,96.13
2014-07-31,97.16,97.45,95.33,95.6
2014-07-30,98.44,98.7,97.67,98.15
2014-07-29,99.33,99.44,98.25,98.38
2014-07-28,97.82,99.24,97.55,99.02
2014-07-25,96.85,97.84,96.64,97.671
2014-07-24,97.035,97.32,96.42,97.03
2014-07-23,95.42,97.88,95.17,97.19
2014-07-22,94.68,94.89,94.12,94.72
2014-07-21,94.99,95.0,93.72,93.939
2014-07-18,93.62,94.74,93.02,94.43
2014-07-17,95.03,95.279,92.57,93.0899
2014-07-16,96.97,97.1,94.74,94.78
2014-07-15,96.8,96.85,95.03,95.32
2014-07-14,95.86,96.89,95.65,96.45
2014-07-11,95.36,95.89,94.8625,95.22
2014-07-10,93.76,95.55,93.52,95.035
2014-07-09,95.44,95.95,94.76,95.39
2014-07-08,96.27,96.8,93.92,95.35
2014-07-07,94.14,95.99,94.1,95.968
2014-07-03,93.67,94.1,93.2,94.03
2014-07-02,93.865,94.06,93.09,93.48
2014-07-01,93.52,94.07,93.13,93.52
2014-06-30,92.1,93.725,92.09,92.93
2014-06-27,90.82,92.0,90.77,91.98
2014-06-26,90.37,91.05,89.8,90.9
2014-06-25,90.21,90.7,89.65,90.36
2014-06-24,90.75,91.74,90.19,90.28
2014-06-23,91.32,91.62,90.6,90.83
2014-06-20,91.85,92.55,90.9,90.91
2014-06-19,92.29,92.3,91.3389,91.86
2014-06-18,92.27,92.29,91.35,92.18
2014-06-17,92.31,92.7,91.8,92.08
2014-06-16,91.51,92.75,91.45,92.2
2014-06-13,92.2,92.44,90.88,91.28
2014-06-12,94.04,94.12,91.9,92.29
2014-06-11,94.13,94.76,93.47,93.86
2014-06-10,94.73,95.05,93.57,94.25
2014-06-09,92.7,93.88,91.75,93.7
2014-06-06,92.8428,93.0371,92.0671,92.2243
2014-06-05,92.3143,92.7671,91.8014,92.4785
2014-06-04,91.0628,92.5557,90.8728,92.1171
2014-06-03,89.78,91.2485,89.75,91.0771
2014-06-02,90.5657,90.69,88.9285,89.8071
2014-05-30,91.14,92.0243,89.8428,90.4285
2014-05-29,89.6928,90.9814,89.6814,90.7685
2014-05-28,89.4314,89.9757,89.1114,89.1443
2014-05-27,87.9828,89.4085,87.9471,89.3757
2014-05-23,86.75,87.8184,86.6385,87.7328
2014-05-22,86.6571,87.1214,86.3,86.7528
2014-05-21,86.2614,86.6714,86.0085,86.6157
2014-05-20,86.3585,86.6285,85.8185,86.3871
2014-05-19,85.4071,86.7614,85.3328,86.37
2014-05-16,84.09,85.3614,83.6285,85.3585
2014-05-15,84.9571,85.2285,84.0057,84.1171
2014-05-14,84.6328,85.3428,84.5343,84.8385
2014-05-13,84.5714,84.9343,84.3857,84.8228
2014-05-12,83.9271,84.8085,83.9143,84.69
2014-05-09,83.5057,83.75,82.9043,83.6489
2014-05-08,84.0357,84.9157,83.7714,83.9985
2014-05-07,85.0357,85.3271,83.9614,84.6185
2014-05-06,85.9714,86.3442,84.9157,84.9157
2014-05-05,84.3057,85.8571,84.2857,85.8514
2014-05-02,84.62,84.8857,84.2443,84.6543
2014-05-01,84.5714,84.9714,83.7657,84.4971
2014-04-30,84.6628,85.6328,84.2571,84.2985
2014-04-29,84.82,85.14,84.2157,84.6185
2014-04-28,81.8285,85.1071,81.7928,84.87
2014-04-25,80.6471,81.7128,80.5657,81.7057
2014-04-24,81.1728,81.4285,80.1043,81.11
2014-04-23,75.58,75.8757,74.9214,74.9643
2014-04-22,75.4728,75.9751,75.2144,75.957
2014-04-21,75.0485,76.02,74.8514,75.8814
2014-04-17,74.2857,75.3943,74.1714,74.9914
2014-04-16,74.0071,74.4414,73.4479,74.1443
2014-04-15,74.3243,74.52,73.0471,73.9942
2014-04-14,74.5571,74.5943,73.8871,74.5257
2014-04-11,74.1428,74.69,73.8771,74.23
2014-04-10,75.8114,76.0343,74.7385,74.7828
2014-04-09,74.6628,75.7843,74.5743,75.76
2014-04-08,75.0271,75.16,74.1,74.7771
2014-04-07,75.4314,75.8428,74.5557,74.7814
2014-04-04,77.1157,77.1428,75.7971,75.9743
2014-04-03,77.3414,77.5,76.8057,76.97
2014-04-02,77.4828,77.64,77.18,77.5071
2014-04-01,76.8228,77.41,76.6814,77.3785
2014-03-31,77.0328,77.2585,76.5614,76.6771
2014-03-28,76.9028,76.9914,76.3214,76.6943
2014-03-27,77.145,77.3571,76.4457,76.78
2014-03-26,78.0743,78.4285,76.98,77.1114
2014-03-25,77.3571,77.9643,77.0843,77.8557
2014-03-24,76.9171,77.2143,76.4371,77.0271
2014-03-21,75.99,76.25,75.19,76.1243
2014-03-20,75.6985,76.0957,75.3357,75.5285
2014-03-19,76.0371,76.6057,75.5714,75.8943
2014-03-18,75.1285,75.9957,75.0286,75.9143
2014-03-17,75.3857,75.71,75.1214,75.2485
2014-03-14,75.5414,75.8414,74.7143,74.9557
2014-03-13,76.7771,77.0943,75.5943,75.8071
2014-03-12,76.3585,76.7643,76.0,76.6585
2014-03-11,76.4928,76.9628,76.0843,76.5843
2014-03-10,75.48,76.19,75.477,75.8457
2014-03-07,75.87,75.9971,75.15,75.7771
2014-03-06,76.1128,76.3485,75.4428,75.8214
2014-03-05,75.8457,76.3928,75.59,76.0514
2014-03-04,75.8571,76.0914,75.3957,75.8914
2014-03-03,74.7743,75.8071,74.6871,75.3943
2014-02-28,75.5828,76.1071,74.5885,75.1771
2014-02-27,73.8771,75.54,73.7214,75.3814
2014-02-26,74.8014,75.0,73.6571,73.9071
2014-02-25,75.6257,75.6521,74.4285,74.58
2014-02-24,74.7357,75.7028,74.6314,75.3643
2014-02-21,76.1133,76.3671,74.9428,75.0357
2014-02-20,76.1414,76.7143,75.5714,75.8785
2014-02-19,77.8214,78.1271,76.3357,76.7671
2014-02-18,78.0,78.7414,77.9443,77.9985
2014-02-14,77.4957,77.9971,77.3157,77.7128
2014-02-13,76.38,77.8357,76.3143,77.7757
2014-02-12,76.7071,77.08,76.1771,76.56
2014-02-11,75.8014,76.8214,75.6428,76.5657
2014-02-10,74.0943,75.9985,74.0,75.57
2014-02-07,74.4828,74.7042,73.9114,74.24
2014-02-06,72.8657,73.3571,72.5443,73.2157
2014-02-05,72.3657,73.6114,72.3217,73.2271
2014-02-04,72.2643,72.78,71.8228,72.6843
2014-02-03,71.8014,72.5328,71.3286,71.6471
2014-01-31,70.74,71.6471,70.5071,71.5143
2014-01-30,71.7914,72.3571,70.9571,71.3974
2014-01-29,71.9928,72.4814,71.2314,71.5357
2014-01-28,72.68,73.5714,71.7243,72.3571
2014-01-27,78.5814,79.2571,77.9643,78.6428
2014-01-24,79.1428,79.3743,77.8214,78.01
2014-01-23,78.5628,79.5,77.8295,79.4543
2014-01-22,78.7021,79.6128,78.2585,78.7871
2014-01-21,77.2843,78.5814,77.2028,78.4385
2014-01-17,78.7828,78.8671,77.1285,77.2385
2014-01-16,79.2714,79.55,78.8114,79.1785
2014-01-15,79.0743,80.0285,78.8085,79.6228
2014-01-14,76.8885,78.1043,76.8085,78.0557
2014-01-13,75.7014,77.5,75.6971,76.5328
2014-01-10,77.1185,77.2571,75.8728,76.1343
2014-01-09,78.1143,78.1228,76.4786,76.6455
2014-01-08,76.9728,77.9371,76.9557,77.6371
2014-01-07,77.76,77.9943,76.8464,77.1482
2014-01-06,76.7785,78.1143,76.2285,77.7043
2014-01-03,78.98,79.1,77.2043,77.2828
2014-01-02,79.3828,79.5757,78.8601,79.0185
2013-12-31,79.1671,80.1828,79.1428,80.1457
2013-12-30,79.6371,80.0128,78.903,79.2171
2013-12-27,80.5457,80.63,79.9285,80.0128
2013-12-26,81.1571,81.3571,80.4823,80.5571
2013-12-24,81.4128,81.6971,80.8614,81.0957
2013-12-23,81.1428,81.5314,80.3943,81.4414
2013-12-20,77.9185,78.8014,77.831,78.4314
2013-12-19,78.5,78.5714,77.6757,77.78
2013-12-18,78.5285,78.7785,76.9714,78.6814
2013-12-17,79.4014,79.92,79.0535,79.2843
2013-12-16,79.2885,80.377,79.2871,79.6428
2013-12-13,80.4071,80.4114,79.0957,79.2043
2013-12-12,80.306,80.7628,80.0043,80.0771
2013-12-11,81.0,81.5671,79.9557,80.1943
2013-12-10,80.5114,81.1257,80.1714,80.7928
2013-12-09,80.1286,81.3685,80.1286,80.9185
2013-12-06,80.8271,80.9643,79.9385,80.0028
2013-12-05,81.8071,82.1622,80.9157,81.1287
2013-12-04,80.7857,81.3128,80.1171,80.7143
2013-12-03,79.7571,80.9114,79.6685,80.9031
2013-12-02,79.7143,80.6185,78.6885,78.7471
2013-11-29,78.4971,79.7614,78.2585,79.4385
2013-11-27,76.6157,78.0,76.2,77.9943
2013-11-26,74.8743,76.5914,74.8571,76.2
2013-11-25,74.4314,75.1243,74.4285,74.82
2013-11-22,74.2171,74.5943,74.0757,74.2571
2013-11-21,73.9428,74.4585,73.3814,74.448
2013-11-20,74.1757,74.3457,73.4757,73.5714
2013-11-19,74.1471,74.7685,73.9957,74.2214
2013-11-18,74.9985,75.3128,74.0285,74.0898
2013-11-15,75.2257,75.5843,74.9271,74.9987
2013-11-14,74.6871,75.6114,74.5528,75.4514
2013-11-13,74.0,74.6071,73.8514,74.3763
2013-11-12,73.9528,74.8457,73.8571,74.2871
2013-11-11,74.2843,74.5243,73.4871,74.1497
2013-11-08,73.5114,74.4471,73.2271,74.3657
2013-11-07,74.2257,74.7414,73.1971,73.2131
2013-11-06,74.8785,74.98,74.0285,74.4171
2013-11-05,74.94,75.555,74.7143,75.0641
2013-11-04,74.4428,75.26,74.1157,75.25
2013-11-01,74.86,74.9714,73.6914,74.29
2013-10-31,75.0,75.3557,74.4671,74.6717
2013-10-30,74.23,75.36,73.86,74.9851
2013-10-29,76.61,77.0357,73.5057,73.8111
2013-10-28,75.5771,75.8571,74.7443,75.6965
2013-10-25,75.9021,76.1757,75.0157,75.1368
2013-10-24,75.0,76.0671,74.6357,75.9871
2013-10-23,74.1428,75.0957,74.1428,74.9943
2013-10-22,75.2007,75.4928,72.5757,74.2668
2013-10-21,73.11,74.9,73.0743,74.4803
2013-10-18,72.2843,72.7514,72.2443,72.6985
2013-10-17,71.4257,72.1114,71.3828,72.0714
2013-10-16,71.5414,71.79,71.3186,71.5877
2013-10-15,71.0721,71.7143,70.7886,71.24
2013-10-14,69.9757,71.0828,69.9071,70.8628
2013-10-11,69.57,70.5486,69.3086,70.4017
2013-10-10,70.1886,70.34,69.5771,69.9483
2013-10-09,69.2343,69.6843,68.3257,69.5126
2013-10-08,69.9914,70.0914,68.6486,68.7057
2013-10-07,69.5086,70.3786,69.3357,69.6786
2013-10-04,69.1228,69.2286,68.3714,69.0043
2013-10-03,70.0728,70.3357,68.6769,69.0586
2013-10-02,69.3757,70.2571,69.1071,69.9371
2013-10-01,68.35,69.8771,68.3401,69.7086
2013-09-30,68.1786,68.8086,67.773,68.1071
2013-09-27,69.1114,69.2386,68.6743,68.9643
2013-09-26,69.4286,69.7943,69.1286,69.46
2013-09-25,69.8857,69.9486,68.7757,68.79
2013-09-24,70.6971,70.7814,69.6886,69.8714
2013-09-23,70.8714,70.9871,68.9428,70.0914
2013-09-20,68.2857,68.3643,66.5714,66.7728
2013-09-19,67.2428,67.9757,67.0357,67.4714
2013-09-18,66.1686,66.6214,65.8086,66.3828
2013-09-17,63.9943,65.6728,63.9286,65.0457
2013-09-16,65.8571,65.9443,63.8886,64.3028
2013-09-13,67.0486,67.4042,66.3857,66.4143
2013-09-12,66.9286,67.9143,66.5728,67.5271
2013-09-11,66.7157,67.67,66.4014,66.8157
2013-09-10,72.3143,72.4928,69.9286,70.6628
2013-09-09,72.1428,72.56,71.9257,72.31
2013-09-06,71.2057,71.34,69.9928,71.1743
2013-09-05,71.4643,71.5257,70.52,70.7528
2013-09-04,71.3657,71.7485,70.8971,71.2416
2013-09-03,70.4428,71.5143,69.6214,69.7971
2013-08-30,70.2857,70.4214,69.5,69.6023
2013-08-29,70.2357,70.9286,70.1614,70.2428
2013-08-28,69.4286,70.8286,69.4286,70.128
2013-08-27,71.1428,71.7871,69.4714,69.7986
2013-08-26,71.5357,72.8857,71.5,71.8528
2013-08-23,71.8957,71.9071,71.3357,71.5743
2013-08-22,72.14,72.2271,71.1714,71.8514
2013-08-21,71.9414,72.45,71.6,71.7657
2013-08-20,72.8157,72.9385,71.5457,71.5814
2013-08-19,72.0485,73.3914,72.0,72.5343
2013-08-16,71.45,71.8485,71.2657,71.7614
2013-08-15,70.9171,71.7713,69.869,71.13
2013-08-14,71.1257,72.0357,70.4857,71.2143
2013-08-13,67.2771,70.6657,66.8643,69.9386
2013-08-12,65.2657,66.95,65.2328,66.7657
2013-08-09,65.52,65.78,64.8071,64.9214
2013-08-08,66.265,66.3,65.4214,65.8586
2013-08-07,66.2571,66.7143,65.9671,66.4257
2013-08-06,66.86,67.4128,66.0243,66.4643
2013-08-05,66.3843,67.2386,66.0214,67.0643
2013-08-02,65.43,66.1214,65.2371,66.0771
2013-08-01,65.1076,65.2571,64.7514,65.2394
2013-07-31,64.9986,65.3346,64.2043,64.6471
2013-07-30,64.28,65.3071,64.1757,64.76
2013-07-29,62.9714,64.2843,62.8857,63.97
2013-07-26,62.1857,63.0057,62.0486,62.9986
2013-07-25,62.9571,63.0571,62.2586,62.6428
2013-07-24,62.7043,63.5128,62.18,62.93
2013-07-23,60.8571,60.9943,59.8157,59.8557
2013-07-22,61.3514,61.3928,60.7811,60.9014
2013-07-19,61.8714,61.9971,60.6214,60.7071
2013-07-18,61.9114,62.1243,61.5157,61.6797
2013-07-17,61.3857,61.7457,61.1743,61.4728
2013-07-16,60.9314,61.53,60.5957,61.4564
2013-07-15,60.7157,61.6371,60.6857,61.0628
2013-07-12,61.0928,61.3986,60.4871,60.93
2013-07-11,60.4214,61.1786,60.1671,61.0411
2013-07-10,59.9428,60.6857,59.75,60.1043
2013-07-09,59.0857,60.5,58.6257,60.3357
2013-07-08,60.0157,60.1428,58.6643,59.2928
2013-07-05,60.0557,60.47,59.3357,59.6314
2013-07-03,60.1228,60.4257,59.6357,60.1143
2013-07-02,58.5657,60.2328,58.4957,59.7843
2013-07-01,57.5271,58.8957,57.3171,58.46
2013-06-28,55.9086,57.1814,55.5528,56.6471
2013-06-27,57.0357,57.3414,56.22,56.2543
2013-06-26,57.7,57.8271,56.5228,56.8671
2013-06-25,57.9571,58.2557,56.9757,57.5186
2013-06-24,58.2,58.38,56.8643,57.5057
2013-06-21,59.7843,60.0,58.3,59.0714
2013-06-20,59.9,60.8543,59.31,59.5483
2013-06-19,61.6286,61.6657,60.4286,60.4286
2013-06-18,61.6514,62.1286,61.4586,61.6814
2013-06-17,61.6343,62.2428,61.4802,61.7143
2013-06-14,62.2,62.3271,61.2143,61.4357
2013-06-13,61.7857,62.4486,61.25,62.2807
2013-06-12,62.7857,63.0357,61.6428,61.7414
2013-06-11,62.2486,63.2514,61.9028,62.5143
2013-06-10,63.5328,64.1541,62.4,62.6986
2013-06-07,62.3571,63.32,61.8243,63.1158
2013-06-06,63.6386,63.8571,62.0071,62.6371
2013-06-05,63.6643,64.3886,63.3871,63.5871
2013-06-04,64.7457,64.9186,63.9128,64.1871
2013-06-03,64.39,64.6228,63.2114,64.3886
2013-05-31,64.6428,65.3,64.2143,64.2478
2013-05-30,63.6643,64.9286,63.5014,64.5114
2013-05-29,62.8571,63.9286,62.7714,63.5643
2013-05-28,64.2714,64.4443,62.9786,63.0627
2013-05-24,62.9786,63.6657,62.9086,63.5928
2013-05-23,62.2786,63.7371,62.2557,63.1628
2013-05-22,63.4357,64.05,62.6028,63.0506
2013-05-21,62.5928,63.64,62.0286,62.8086
2013-05-20,61.7014,63.6857,61.4428,63.2757
2013-05-17,62.7214,62.87,61.5728,61.8943
2013-05-16,60.4628,62.55,59.8428,62.0826
2013-05-15,62.7371,63.0,60.3371,61.2643
2013-05-14,64.8357,65.0286,63.1643,63.4086
2013-05-13,64.5014,65.4143,64.5,64.9628
2013-05-10,65.4243,65.6728,64.3543,64.71
2013-05-09,65.6871,66.1428,65.0828,65.2528
2013-05-08,65.5771,66.4814,65.1157,66.2628
2013-05-07,66.4243,66.5357,64.8143,65.5226
2013-05-06,65.1014,66.0286,64.9014,65.8157
2013-05-03,64.4728,64.7471,64.1643,64.2828
2013-05-02,63.1114,64.0843,62.9471,63.6457
2013-05-01,63.4943,63.5614,62.0557,62.7557
2013-04-30,62.1571,63.6071,61.7243,63.2543
2013-04-29,60.0643,61.9453,60.0,61.4457
2013-04-26,58.5443,59.8241,58.3214,59.6007
2013-04-25,58.7464,59.1343,58.1428,58.34
2013-04-24,56.22,59.3214,56.0714,57.9231
2013-04-23,57.7128,58.3401,56.9728,58.0186
2013-04-22,56.0914,57.4571,55.8964,56.9528
2013-04-19,55.4243,57.0857,55.0143,55.79
2013-04-18,57.8557,57.97,55.6774,56.0071
2013-04-17,60.0386,60.0857,56.8728,57.5428
2013-04-16,60.2243,60.9443,60.0814,60.8914
2013-04-15,61.0,61.1271,59.9357,59.9786
2013-04-12,62.0214,62.0214,61.2986,61.4
2013-04-11,61.96,62.57,61.6,62.0471
2013-04-10,61.1571,62.4371,60.8586,62.2414
2013-04-09,60.9086,61.2143,60.3928,60.9971
2013-04-08,60.6928,61.0714,60.3557,60.8871
2013-04-05,60.6428,60.7071,59.9543,60.4571
2013-04-04,61.9657,62.1428,60.75,61.1028
2013-04-03,61.6243,62.4686,61.4728,61.7128
2013-04-02,61.0857,62.5914,60.9143,61.3988
2013-04-01,63.1286,63.3854,61.1057,61.2728
2013-03-28,64.26,64.5456,63.0886,63.2371
2013-03-27,65.2086,65.2571,64.39,64.5828
2013-03-26,66.4914,66.5485,65.79,65.8766
2013-03-25,66.3843,67.1357,65.9686,66.2257
2013-03-22,64.94,66.0143,64.73,65.9871
2013-03-21,64.3171,65.4257,64.3,64.6757
2013-03-20,65.3457,65.3757,64.2271,64.5828
2013-03-19,65.6428,65.8528,64.0714,64.9271
2013-03-18,63.0643,65.3514,63.0286,65.1028
2013-03-15,62.5614,63.4614,62.4643,63.38
2013-03-14,61.8328,62.0914,61.4928,61.7857
2013-03-13,61.2071,62.0714,60.7657,61.1928
2013-03-12,62.2286,62.6971,61.0814,61.2043
2013-03-11,61.3928,62.7157,60.7343,62.5528
2013-03-08,61.4,62.2043,61.23,61.6743
2013-03-07,60.6428,61.7157,60.1514,61.5117
2013-03-06,62.0728,62.1786,60.6328,60.8088
2013-03-05,60.2114,62.17,60.1071,61.592
2013-03-04,61.1143,61.1714,59.8571,60.0071
2013-03-01,62.5714,62.5971,61.4257,61.4957
2013-02-28,63.4357,63.9814,63.0571,63.0571
2013-02-27,64.0614,64.6343,62.95,63.51
2013-02-26,63.4028,64.5057,62.5228,64.1386
2013-02-25,64.8357,65.0171,63.2243,63.2571
2013-02-22,64.1786,64.5143,63.8,64.4014
2013-02-21,63.7143,64.1671,63.26,63.7228
